 	density	u_1	u_2	u_3	sigma_11	sigma_12	I1	I2	I3	dI_1	dI_2	dI_3
0.00255	8.71757	0.239246	0.495	1.00151	-19.6836	0.648508	-0.123028	-21.6527	3.65702	-22.006	1000.26	2.96333	2.91585	0.952988
0.0026	8.71394	0.241543	0.494923	1.0013	-19.5911	0.647103	-0.125045	-21.5833	3.65194	-21.9361	1000.27	2.96254	2.91426	0.952197
0.00265	8.71127	0.24327	0.494885	1.00107	-19.5233	0.646958	-0.129728	-21.5324	3.64824	-21.8849	1000.29	2.96196	2.91309	0.951613
0.0027	8.70946	0.244472	0.494897	1.00083	-19.4771	0.647678	-0.135435	-21.4977	3.64578	-21.8499	1000.3	2.96156	2.91229	0.951216
0.00275	8.70836	0.245212	0.494946	1.00053	-19.45	0.648851	-0.141136	-21.4775	3.64434	-21.8295	1000.32	2.96133	2.91181	0.950977
0.0028	8.70782	0.245564	0.495005	1.00014	-19.4379	0.650801	-0.149237	-21.4687	3.64373	-21.8206	1000.34	2.96121	2.91157	0.950858
0.00285	8.70765	0.245648	0.495082	0.999653	-19.4359	0.653475	-0.160056	-21.4676	3.6437	-21.8195	1000.37	2.96118	2.9115	0.950823
0.0029	8.70777	0.245582	0.495183	0.999016	-19.4415	0.656876	-0.174291	-21.4722	3.64415	-21.8241	1000.4	2.9612	2.91156	0.950849
0.00295	8.70817	0.245375	0.495308	0.998183	-19.4545	0.661017	-0.192884	-21.4824	3.64506	-21.8345	1000.43	2.96129	2.91173	0.950935
0.003	8.70879	0.245013	0.495456	0.99711	-19.4738	0.665833	-0.216957	-21.4975	3.6464	-21.8498	1000.48	2.96143	2.91201	0.95107
0.00305	8.70955	0.24454	0.49564	0.995734	-19.4975	0.671062	-0.247784	-21.5159	3.64807	-21.8685	1000.52	2.96161	2.91234	0.951236
0.0031	8.71035	0.243994	0.49581	0.993983	-19.5236	0.676241	-0.286832	-21.5361	3.64996	-21.8892	1000.58	2.96179	2.9127	0.951411
0.00315	8.71107	0.243431	0.495891	0.991768	-19.5499	0.681119	-0.33586	-21.5567	3.65191	-21.9106	1000.67	2.96196	2.91302	0.951568
0.0032	8.71162	0.242916	0.495887	0.988987	-19.5744	0.685528	-0.396842	-21.5759	3.65384	-21.9311	1000.79	2.96211	2.91328	0.951689
0.00325	8.71197	0.242477	0.495819	0.985526	-19.5964	0.688922	-0.471833	-21.593	3.65571	-21.95	1000.92	2.96221	2.91346	0.951765
0.0033	8.71207	0.242117	0.495652	0.981272	-19.6155	0.690239	-0.562908	-21.6074	3.65744	-21.9671	1001.08	2.96229	2.91355	0.951787
0.00335	8.71186	0.241843	0.495296	0.976101	-19.6317	0.688154	-0.672159	-21.6187	3.65892	-21.9825	1001.27	2.96232	2.91352	0.95174
0.0034	8.71127	0.241673	0.494655	0.96989	-19.6449	0.681278	-0.801633	-21.6267	3.65996	-21.9964	1001.5	2.9623	2.91336	0.951612
0.00345	8.71023	0.241621	0.493641	0.962516	-19.6557	0.668043	-0.953195	-21.6309	3.66032	-22.009	1001.78	2.96224	2.91307	0.951386
0.0035	8.70867	0.241667	0.492157	0.953869	-19.6645	0.646644	-1.12838	-21.6311	3.65963	-22.0206	1002.12	2.96215	2.91262	0.951043
0.00355	8.70639	0.241813	0.490082	0.943859	-19.6703	0.615051	-1.32825	-21.6253	3.6573	-22.0304	1002.51	2.962	2.91197	0.950547
0.0036	8.70321	0.242119	0.487283	0.93241	-19.6717	0.571227	-1.55334	-21.6113	3.65257	-22.037	1002.98	2.9618	2.91106	0.949853
0.00365	8.69895	0.242626	0.483613	0.919473	-19.6687	0.513788	-1.80372	-21.5874	3.64457	-22.0398	1003.52	2.96154	2.90988	0.948921
0.0037	8.69339	0.243355	0.478942	0.905028	-19.661	0.435521	-2.07758	-21.5521	3.63193	-22.0381	1004.14	2.96123	2.90838	0.947711
0.00375	8.68636	0.244336	0.473332	0.889057	-19.6488	0.342027	-2.37481	-21.5031	3.61384	-22.0307	1004.83	2.96089	2.90653	0.946177
0.0038	8.67765	0.245613	0.466694	0.871616	-19.6315	0.237679	-2.69408	-21.4379	3.5895	-22.0159	1005.57	2.96053	2.90434	0.944282
0.00385	8.66713	0.247223	0.458992	0.852791	-19.6086	0.115352	-3.03098	-21.3541	3.55728	-21.9917	1006.33	2.96018	2.90178	0.941992
0.0039	8.65464	0.249196	0.450237	0.832699	-19.58	-0.0236544	-3.38209	-21.2494	3.51612	-21.9562	1007.08	2.95987	2.89888	0.939281
0.00395	8.64013	0.25156	0.440405	0.811489	-19.5454	-0.178374	-3.74347	-21.1218	3.46508	-21.9074	1007.78	2.95964	2.89566	0.936133
0.004	8.62355	0.254343	0.429485	0.789327	-19.5046	-0.34724	-4.11105	-20.9698	3.40346	-21.8432	1008.39	2.95952	2.89216	0.932544
0.00405	8.60498	0.25757	0.417532	0.766383	-19.4577	-0.52812	-4.4808	-20.792	3.33093	-21.7616	1008.84	2.95958	2.88847	0.928532
0.0041	8.58457	0.261251	0.40465	0.742818	-19.4048	-0.718496	-4.84883	-20.5879	3.24762	-21.6611	1009.07	2.95986	2.88466	0.924131
0.00415	8.56257	0.265385	0.390953	0.718786	-19.3461	-0.915565	-5.21156	-20.3577	3.15411	-21.5404	1009	2.96042	2.88086	0.919402
0.0042	8.53936	0.269961	0.376574	0.694399	-19.2825	-1.11648	-5.56558	-20.1025	3.05148	-21.3995	1008.55	2.96131	2.8772	0.914423
0.00425	8.51541	0.274967	0.361663	0.66976	-19.2146	-1.31864	-5.90743	-19.8247	2.94134	-21.2384	1007.63	2.96258	2.87383	0.909302
0.0043	8.49136	0.280382	0.346346	0.64512	-19.1422	-1.51948	-6.23417	-19.5261	2.82584	-21.0571	1006.12	2.96427	2.87092	0.904173
0.00435	8.46795	0.286142	0.330674	0.620689	-19.0664	-1.71597	-6.5444	-19.2106	2.7077	-20.8574	1003.9	2.96643	2.86867	0.899195
0.0044	8.44604	0.292183	0.314852	0.596532	-18.9887	-1.90482	-6.8372	-18.8826	2.5901	-20.6422	1000.87	2.96906	2.86724	0.894548
0.00445	8.42655	0.298431	0.299158	0.572731	-18.9101	-2.08374	-7.1115	-18.5471	2.47647	-20.4146	996.887	2.97217	2.86682	0.890425
0.0045	8.41048	0.304808	0.283725	0.549385	-18.8319	-2.25118	-7.36597	-18.2107	2.37041	-20.1787	991.855	2.97572	2.86757	0.88703
0.00455	8.39885	0.311234	0.268669	0.526633	-18.755	-2.40589	-7.59911	-17.8797	2.27565	-19.9385	985.664	2.97966	2.86962	0.884578
0.0046	8.39271	0.317629	0.254144	0.504686	-18.6803	-2.54682	-7.80952	-17.5605	2.196	-19.6978	978.199	2.98394	2.87311	0.883287
0.00465	8.39311	0.323901	0.24035	0.483862	-18.6091	-2.67324	-7.99628	-17.2589	2.13504	-19.4602	969.334	2.9885	2.87817	0.883371
0.0047	8.40093	0.32986	0.227543	0.46458	-18.5439	-2.78481	-8.15923	-16.9801	2.09576	-19.2292	958.946	2.99331	2.88496	0.885017
0.00475	8.41667	0.33529	0.21601	0.447326	-18.4853	-2.88143	-8.29856	-16.7254	2.08015	-19.0052	946.915	2.99835	2.89354	0.888338
