 	density	u_1	u_2	u_3	sigma_11	sigma_12	sigma_13	sigma_22	sigma_23	sigma_33	S 	I1	I2	I3	dI_1	dI_2	dI_3
0.0033	8.69691	0.251895	0.485039	0.952304	-19.1931	0.484782	-1.2083	-21.2237	3.63858	-21.623	999.381	2.95967	2.90758	0.948478	

0.0034	8.69638	0.251348	0.480322	0.937007	-19.2316	0.402805	-1.52675	-21.2165	3.6354	-21.6441	999.046	2.96025	2.90805	0.948362	

0.0035	8.69438	0.250969	0.474076	0.918508	-19.2681	0.293958	-1.90365	-21.1893	3.62571	-21.6578	998.596	2.96092	2.90832	0.947925	

0.0036	8.69043	0.250987	0.466081	0.896636	-19.3021	0.156921	-2.33845	-21.1347	3.60655	-21.66	997.952	2.96175	2.90837	0.947064	

0.0037	8.68387	0.251471	0.45617	0.871395	-19.3283	-0.0120583	-2.82576	-21.0413	3.57408	-21.6423	997.015	2.96279	2.9081	0.945635	

0.0038	8.67397	0.252695	0.44413	0.842957	-19.3351	-0.213275	-3.35625	-20.8926	3.52433	-21.5903	995.624	2.96405	2.90741	0.94348	

0.0039	8.6605	0.254976	0.429839	0.811612	-19.3179	-0.444895	-3.91778	-20.6779	3.4544	-21.4938	993.558	2.96565	2.90636	0.940553	

0.004	8.64382	0.258465	0.413373	0.777741	-19.2773	-0.702863	-4.49637	-20.3927	3.36307	-21.3472	990.544	2.96777	2.90525	0.936932	

0.0041	8.62472	0.263221	0.394887	0.741811	-19.215	-0.980978	-5.07728	-20.0367	3.25116	-21.1466	986.268	2.97058	2.90443	0.932798	

0.0042	8.60451	0.269249	0.374566	0.704311	-19.133	-1.27117	-5.64623	-19.6135	3.12205	-20.8904	980.39	2.97425	2.90433	0.928431	

0.0043	8.58498	0.27651	0.352663	0.665608	-19.0339	-1.5646	-6.18956	-19.133	2.98184	-20.5811	972.574	2.97887	2.90543	0.924221	

0.0044	8.56846	0.284962	0.329386	0.62565	-18.9232	-1.85221	-6.69264	-18.6139	2.83961	-20.2281	962.572	2.98443	2.90819	0.920666	

0.0045	8.55801	0.294661	0.304645	0.585135	-18.7989	-2.12394	-7.13837	-18.075	2.70814	-19.8376	950.027	2.99083	2.91309	0.918423	

0.0046	8.55753	0.305362	0.279523	0.545819	-18.659	-2.36576	-7.52115	-17.5284	2.60294	-19.4138	934.213	2.99803	2.92086	0.918319	

0.0047	8.57069	0.316168	0.255974	0.509488	-18.524	-2.57329	-7.84385	-16.9977	2.53641	-18.9753	914.49	3.00614	2.93233	0.921146	

0.0048	8.59921	0.325879	0.235143	0.477817	-18.4128	-2.74631	-8.11105	-16.5004	2.51524	-18.5374	890.524	3.01516	2.94786	0.927288	

0.0049	8.64228	0.333798	0.217676	0.451835	-18.3234	-2.88501	-8.32455	-16.0316	2.54015	-18.0961	862.186	3.02493	2.96712	0.936599	

0.005	8.69769	0.339786	0.203662	0.431653	-18.254	-2.99019	-8.48687	-15.5818	2.60747	-17.6448	829.471	3.0353	2.98956	0.948648	

0.0051	8.7624	0.343972	0.19268	0.416537	-18.2041	-3.06249	-8.60015	-15.1408	2.7106	-17.1786	792.513	3.04614	3.01447	0.962817	

0.0052	8.8331	0.346719	0.183955	0.405163	-18.1726	-3.10197	-8.66525	-14.7012	2.84176	-16.695	751.544	3.05726	3.041	0.978416	

0.0053	8.9067	0.348497	0.176599	0.396018	-18.158	-3.10799	-8.68145	-14.2599	2.99336	-16.1952	706.877	3.06845	3.0683	0.994787	

0.0054	8.9806	0.349726	0.169856	0.387823	-18.158	-3.0796	-8.64698	-13.8181	3.15869	-15.684	658.861	3.07948	3.09562	1.01136	

0.0055	9.05272	0.350683	0.1633	0.379873	-18.1686	-3.01668	-8.56117	-13.3785	3.33163	-15.167	607.798	3.09015	3.12228	1.02767	

0.0056	9.12134	0.351539	0.156593	0.371598	-18.1877	-2.92128	-8.42747	-12.9466	3.50603	-14.6531	554.051	3.10026	3.14772	1.04331	

