 	density	u_1	u_2	u_3	sigma_11	sigma_12	sigma_13	sigma_22	sigma_23	sigma_33	I1	I2	I3	dI_1	dI_2	dI_3
0.00169	11.9851	1.00116	-0.018423	0.0596173	-105.983	-2.24654	-4.7681	-73.6622	3.47913	-91.9739	175.456	3.6608	4.45437	1.80128	

0.0017	11.9851	1.00116	-0.0184231	0.0596172	-105.984	-2.24655	-4.76812	-73.6624	3.47913	-91.9742	175.456	3.6608	4.45437	1.80129	

0.00171	11.9851	1.00116	-0.0184231	0.0596172	-105.984	-2.24656	-4.76814	-73.6626	3.47914	-91.9744	175.457	3.6608	4.45438	1.80129	

0.00172	11.9851	1.00116	-0.0184231	0.0596172	-105.985	-2.24657	-4.76815	-73.6627	3.47914	-91.9745	175.458	3.66081	4.45438	1.80129	

0.00173	11.9851	1.00116	-0.018423	0.0596173	-105.985	-2.24657	-4.76816	-73.6628	3.47914	-91.9746	175.458	3.66081	4.45438	1.80129	

0.00174	11.9851	1.00116	-0.018423	0.0596173	-105.985	-2.24657	-4.76817	-73.6629	3.47915	-91.9747	175.458	3.66081	4.45438	1.80129	

0.00175	11.9851	1.00116	-0.018423	0.0596173	-105.985	-2.24658	-4.76817	-73.6629	3.47915	-91.9748	175.458	3.66081	4.45438	1.80129	

0.00176	11.9851	1.00116	-0.0184231	0.0596173	-105.985	-2.24657	-4.76817	-73.6629	3.47915	-91.9748	175.458	3.66081	4.45438	1.80129	

0.00177	11.9851	1.00116	-0.0184231	0.0596172	-105.985	-2.24657	-4.76817	-73.6629	3.47915	-91.9747	175.459	3.66081	4.45438	1.80129	

0.00178	11.9851	1.00115	-0.0184231	0.0596171	-105.985	-2.24657	-4.76816	-73.6628	3.47914	-91.9747	175.459	3.66081	4.45438	1.80129	

0.00179	11.9851	1.00115	-0.0184232	0.059617	-105.985	-2.24657	-4.76816	-73.6628	3.47914	-91.9746	175.459	3.66081	4.45438	1.80129	

0.0018	11.9851	1.00115	-0.0184232	0.059617	-105.985	-2.24657	-4.76815	-73.6627	3.47914	-91.9745	175.459	3.66081	4.45438	1.80129	

0.00181	11.9851	1.00115	-0.0184232	0.0596169	-105.984	-2.24656	-4.76815	-73.6627	3.47914	-91.9745	175.458	3.66081	4.45438	1.80129	

0.00182	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24657	-4.76815	-73.6627	3.47914	-91.9745	175.458	3.66081	4.45438	1.80129	

0.00183	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24657	-4.76816	-73.6627	3.47914	-91.9746	175.458	3.66081	4.45438	1.80129	

0.00184	11.9851	1.00115	-0.0184232	0.059617	-105.985	-2.24657	-4.76816	-73.6628	3.47914	-91.9746	175.457	3.66081	4.45438	1.80129	

0.00185	11.9851	1.00115	-0.0184231	0.059617	-105.985	-2.24657	-4.76817	-73.6628	3.47915	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00186	11.9851	1.00115	-0.0184231	0.0596171	-105.985	-2.24657	-4.76817	-73.6629	3.47915	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00187	11.9851	1.00115	-0.0184231	0.0596171	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9748	175.457	3.66081	4.45438	1.80129	

0.00188	11.9851	1.00116	-0.0184231	0.0596171	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9748	175.458	3.66081	4.45438	1.80129	

0.00189	11.9851	1.00115	-0.0184231	0.0596171	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9748	175.458	3.66081	4.45438	1.80129	

0.0019	11.9851	1.00115	-0.0184231	0.059617	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9748	175.458	3.66081	4.45438	1.80129	

0.00191	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24657	-4.76817	-73.6629	3.47915	-91.9747	175.458	3.66081	4.45438	1.80129	

0.00192	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24657	-4.76817	-73.6629	3.47915	-91.9747	175.458	3.66081	4.45438	1.80129	

0.00193	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24657	-4.76817	-73.6628	3.47914	-91.9747	175.458	3.66081	4.45438	1.80129	

0.00194	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24657	-4.76817	-73.6628	3.47914	-91.9746	175.458	3.66081	4.45438	1.80129	

0.00195	11.9851	1.00115	-0.0184232	0.0596168	-105.985	-2.24657	-4.76817	-73.6628	3.47914	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00196	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24657	-4.76817	-73.6628	3.47915	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00197	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24657	-4.76818	-73.6629	3.47915	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00198	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00199	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9748	175.457	3.66081	4.45438	1.80129	

0.002	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9748	175.457	3.66081	4.45438	1.80129	

0.00201	11.9851	1.00115	-0.0184232	0.0596169	-105.985	-2.24658	-4.76819	-73.6629	3.47915	-91.9748	175.457	3.66081	4.45438	1.80129	

0.00202	11.9851	1.00115	-0.0184232	0.0596168	-105.985	-2.24658	-4.76819	-73.6629	3.47915	-91.9748	175.457	3.66081	4.45438	1.80129	

0.00203	11.9851	1.00115	-0.0184232	0.0596168	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9748	175.457	3.66081	4.45438	1.80129	

0.00204	11.9851	1.00115	-0.0184232	0.0596168	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9748	175.457	3.66081	4.45438	1.80129	

0.00205	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00206	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00207	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.76818	-73.6629	3.47915	-91.9747	175.457	3.66081	4.45438	1.80129	

0.00208	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.76819	-73.6629	3.47915	-91.9747	175.456	3.66081	4.45438	1.80129	

0.00209	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.76819	-73.6629	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.0021	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.76819	-73.6629	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00211	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.76819	-73.6629	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00212	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.7682	-73.663	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00213	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.7682	-73.663	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00214	11.9851	1.00115	-0.0184232	0.0596167	-105.985	-2.24658	-4.7682	-73.663	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00215	11.9851	1.00115	-0.0184232	0.0596166	-105.985	-2.24658	-4.7682	-73.663	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00216	11.9851	1.00115	-0.0184233	0.0596166	-105.985	-2.24658	-4.7682	-73.6629	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00217	11.9851	1.00115	-0.0184233	0.0596165	-105.985	-2.24658	-4.7682	-73.6629	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00218	11.9851	1.00115	-0.0184233	0.0596165	-105.985	-2.24658	-4.7682	-73.6629	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00219	11.9851	1.00115	-0.0184233	0.0596165	-105.985	-2.24658	-4.7682	-73.6629	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.0022	11.9851	1.00115	-0.0184233	0.0596165	-105.985	-2.24658	-4.7682	-73.6629	3.47915	-91.9748	175.456	3.66081	4.45438	1.80129	

0.00221	11.9851	1.00115	-0.0184233	0.0596164	-105.985	-2.24658	-4.7682	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00222	11.9851	1.00115	-0.0184233	0.0596164	-105.985	-2.24658	-4.7682	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00223	11.9851	1.00115	-0.0184233	0.0596164	-105.985	-2.24658	-4.76821	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00224	11.9851	1.00115	-0.0184233	0.0596164	-105.985	-2.24658	-4.76821	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00225	11.9851	1.00115	-0.0184233	0.0596164	-105.985	-2.24658	-4.76821	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00226	11.9851	1.00115	-0.0184233	0.0596163	-105.985	-2.24658	-4.76821	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00227	11.9851	1.00115	-0.0184233	0.0596163	-105.985	-2.24658	-4.76822	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00228	11.9851	1.00115	-0.0184233	0.0596162	-105.985	-2.24658	-4.76822	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00229	11.9851	1.00115	-0.0184233	0.0596162	-105.985	-2.24658	-4.76822	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.0023	11.9851	1.00115	-0.0184233	0.0596161	-105.985	-2.24658	-4.76822	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00231	11.9851	1.00115	-0.0184233	0.059616	-105.985	-2.24658	-4.76823	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00232	11.9851	1.00115	-0.0184233	0.059616	-105.985	-2.24658	-4.76823	-73.6629	3.47915	-91.9748	175.455	3.66081	4.45438	1.80129	

0.00233	11.9851	1.00115	-0.0184233	0.0596159	-105.985	-2.24658	-4.76824	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00234	11.9851	1.00115	-0.0184233	0.0596158	-105.985	-2.24658	-4.76824	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00235	11.9851	1.00115	-0.0184232	0.0596157	-105.985	-2.24658	-4.76825	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00236	11.9851	1.00115	-0.0184232	0.0596155	-105.985	-2.24658	-4.76826	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00237	11.9851	1.00115	-0.0184232	0.0596154	-105.985	-2.24658	-4.76827	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00238	11.9851	1.00115	-0.0184232	0.0596152	-105.985	-2.24658	-4.76828	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00239	11.9851	1.00115	-0.0184231	0.0596149	-105.985	-2.24657	-4.76829	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.0024	11.9851	1.00115	-0.0184231	0.0596147	-105.985	-2.24657	-4.7683	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00241	11.9851	1.00115	-0.0184231	0.0596143	-105.985	-2.24657	-4.76832	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00242	11.9851	1.00115	-0.018423	0.0596139	-105.985	-2.24656	-4.76834	-73.6629	3.47915	-91.9748	175.454	3.66081	4.45438	1.80129	

0.00243	11.9851	1.00115	-0.0184229	0.0596135	-105.985	-2.24656	-4.76837	-73.6629	3.47915	-91.9748	175.453	3.66081	4.45438	1.80129	

0.00244	11.9851	1.00115	-0.0184228	0.059613	-105.985	-2.24655	-4.7684	-73.6629	3.47915	-91.9748	175.453	3.66081	4.45438	1.80129	

0.00245	11.9851	1.00115	-0.0184227	0.0596123	-105.985	-2.24655	-4.76843	-73.6629	3.47915	-91.9748	175.453	3.66081	4.45438	1.80129	

0.00246	11.9851	1.00115	-0.0184225	0.0596116	-105.985	-2.24654	-4.76847	-73.6629	3.47915	-91.9748	175.453	3.66081	4.45438	1.80129	

0.00247	11.9851	1.00115	-0.0184223	0.0596107	-105.985	-2.24653	-4.76852	-73.6629	3.47915	-91.9748	175.453	3.66081	4.45438	1.80129	

0.00248	11.9851	1.00115	-0.0184221	0.0596096	-105.985	-2.24651	-4.76858	-73.6629	3.47915	-91.9748	175.452	3.66081	4.45438	1.80129	

0.00249	11.9851	1.00115	-0.0184218	0.0596084	-105.985	-2.2465	-4.76865	-73.6629	3.47915	-91.9748	175.452	3.66081	4.45438	1.80129	

0.0025	11.9851	1.00115	-0.0184215	0.059607	-105.985	-2.24648	-4.76873	-73.6629	3.47915	-91.9748	175.452	3.66081	4.45438	1.80129	

0.00251	11.9851	1.00115	-0.0184211	0.0596052	-105.985	-2.24646	-4.76883	-73.6629	3.47915	-91.9748	175.452	3.66081	4.45438	1.80129	

0.00252	11.9851	1.00115	-0.0184207	0.0596032	-105.985	-2.24644	-4.76894	-73.6629	3.47914	-91.9748	175.452	3.66081	4.45438	1.80129	

0.00253	11.9851	1.00115	-0.0184201	0.0596009	-105.985	-2.24641	-4.76907	-73.6629	3.47914	-91.9748	175.451	3.66081	4.45438	1.80129	

0.00254	11.9851	1.00115	-0.0184195	0.0595981	-105.985	-2.24637	-4.76922	-73.6629	3.47914	-91.9748	175.451	3.66081	4.45438	1.80129	

0.00255	11.9851	1.00115	-0.0184187	0.0595949	-105.985	-2.24633	-4.7694	-73.6629	3.47914	-91.9748	175.451	3.66081	4.45438	1.80129	

0.00256	11.9851	1.00115	-0.0184178	0.0595911	-105.985	-2.24628	-4.76961	-73.6629	3.47914	-91.9748	175.451	3.66081	4.45438	1.80129	

0.00257	11.9851	1.00115	-0.0184167	0.0595868	-105.985	-2.24622	-4.76985	-73.6629	3.47914	-91.9748	175.45	3.66081	4.45438	1.80129	

0.00258	11.9851	1.00115	-0.0184155	0.0595817	-105.985	-2.24615	-4.77012	-73.6629	3.47914	-91.9748	175.45	3.66081	4.45438	1.80129	

0.00259	11.9851	1.00115	-0.018414	0.0595759	-105.985	-2.24607	-4.77045	-73.6629	3.47913	-91.9748	175.449	3.66081	4.45438	1.80129	

0.0026	11.9851	1.00115	-0.0184122	0.0595691	-105.985	-2.24598	-4.77082	-73.6628	3.47913	-91.9748	175.449	3.66081	4.45438	1.80129	

0.00261	11.9851	1.00115	-0.0184102	0.0595613	-105.985	-2.24587	-4.77124	-73.6628	3.47913	-91.9748	175.448	3.66081	4.45438	1.80129	

0.00262	11.9851	1.00115	-0.0184078	0.0595524	-105.985	-2.24574	-4.77173	-73.6628	3.47912	-91.9748	175.448	3.66081	4.45438	1.80129	

0.00263	11.9851	1.00115	-0.0184051	0.0595422	-105.985	-2.24559	-4.77229	-73.6628	3.47912	-91.9748	175.447	3.66081	4.45438	1.80129	

0.00264	11.9851	1.00115	-0.0184019	0.0595305	-105.985	-2.24542	-4.77293	-73.6628	3.47911	-91.9748	175.446	3.66081	4.45438	1.80129	

0.00265	11.9851	1.00115	-0.0183982	0.0595171	-105.985	-2.24522	-4.77365	-73.6628	3.47911	-91.9748	175.445	3.66081	4.45438	1.80129	

0.00266	11.9851	1.00115	-0.0183939	0.0595019	-105.985	-2.24499	-4.77448	-73.6627	3.4791	-91.9748	175.444	3.66081	4.45438	1.80129	

0.00267	11.9851	1.00115	-0.0183889	0.0594847	-105.985	-2.24473	-4.77541	-73.6627	3.4791	-91.9749	175.443	3.66081	4.45438	1.80129	

0.00268	11.9851	1.00115	-0.0183832	0.0594653	-105.985	-2.24442	-4.77646	-73.6627	3.47909	-91.9749	175.442	3.66081	4.45438	1.80129	

0.00269	11.9851	1.00115	-0.0183766	0.0594433	-105.985	-2.24408	-4.77765	-73.6626	3.47908	-91.9749	175.44	3.66081	4.45438	1.80129	

0.0027	11.9851	1.00115	-0.0183691	0.0594186	-105.985	-2.24368	-4.77899	-73.6626	3.47907	-91.9749	175.439	3.66081	4.45438	1.80129	

0.00271	11.9851	1.00116	-0.0183604	0.0593909	-105.985	-2.24322	-4.78048	-73.6625	3.47906	-91.9749	175.437	3.66081	4.45438	1.80129	

0.00272	11.9851	1.00116	-0.0183505	0.0593599	-105.985	-2.2427	-4.78216	-73.6625	3.47905	-91.9749	175.435	3.66081	4.45438	1.80128	

0.00273	11.9851	1.00116	-0.0183392	0.0593253	-105.985	-2.24211	-4.78402	-73.6624	3.47904	-91.9749	175.432	3.66081	4.45438	1.80128	

0.00274	11.9851	1.00116	-0.0183264	0.0592867	-105.985	-2.24144	-4.78609	-73.6623	3.47903	-91.9749	175.43	3.66081	4.45437	1.80128	

0.00275	11.9851	1.00116	-0.0183117	0.0592439	-105.985	-2.24067	-4.78839	-73.6623	3.47902	-91.9749	175.427	3.66081	4.45437	1.80128	

0.00276	11.9851	1.00116	-0.0182951	0.0591965	-105.985	-2.23981	-4.79093	-73.6622	3.47901	-91.975	175.423	3.66081	4.45437	1.80128	

0.00277	11.9851	1.00116	-0.0182763	0.0591442	-105.985	-2.23883	-4.79373	-73.6621	3.47899	-91.975	175.42	3.6608	4.45437	1.80128	

0.00278	11.9851	1.00116	-0.018255	0.0590865	-105.985	-2.23773	-4.79681	-73.662	3.47898	-91.975	175.415	3.6608	4.45437	1.80128	

0.00279	11.9851	1.00117	-0.018231	0.0590233	-105.984	-2.23649	-4.80019	-73.6618	3.47896	-91.975	175.411	3.6608	4.45437	1.80128	

0.0028	11.9851	1.00117	-0.0182039	0.058954	-105.984	-2.23509	-4.80388	-73.6617	3.47894	-91.9751	175.405	3.6608	4.45437	1.80128	

0.00281	11.9851	1.00117	-0.0181734	0.0588783	-105.984	-2.23352	-4.8079	-73.6615	3.47893	-91.9751	175.399	3.6608	4.45436	1.80127	

0.00282	11.9851	1.00117	-0.0181392	0.0587959	-105.984	-2.23177	-4.81228	-73.6614	3.47891	-91.9751	175.393	3.6608	4.45436	1.80127	

0.00283	11.9851	1.00117	-0.0181008	0.0587065	-105.984	-2.22981	-4.81702	-73.6612	3.4789	-91.9751	175.385	3.6608	4.45436	1.80127	

0.00284	11.9851	1.00118	-0.0180578	0.0586097	-105.984	-2.22762	-4.82215	-73.661	3.47888	-91.9752	175.377	3.6608	4.45436	1.80127	

0.00285	11.9851	1.00118	-0.0180098	0.0585052	-105.984	-2.22518	-4.82768	-73.6608	3.47887	-91.9752	175.368	3.6608	4.45436	1.80127	

0.00286	11.9851	1.00118	-0.0179563	0.0583927	-105.984	-2.22246	-4.83362	-73.6605	3.47886	-91.9752	175.358	3.6608	4.45435	1.80126	

0.00287	11.9851	1.00118	-0.0178967	0.058272	-105.983	-2.21945	-4.83999	-73.6603	3.47884	-91.9753	175.347	3.6608	4.45435	1.80126	

0.00288	11.985	1.00119	-0.0178305	0.0581429	-105.983	-2.21611	-4.84679	-73.66	3.47884	-91.9753	175.335	3.6608	4.45435	1.80126	

0.00289	11.985	1.00119	-0.017757	0.0580052	-105.983	-2.21241	-4.85403	-73.6597	3.47883	-91.9753	175.321	3.6608	4.45434	1.80126	

0.0029	11.985	1.00119	-0.0176757	0.0578588	-105.983	-2.20833	-4.86172	-73.6593	3.47883	-91.9754	175.306	3.6608	4.45434	1.80125	

0.00291	11.985	1.0012	-0.0175857	0.0577036	-105.983	-2.20382	-4.86987	-73.6589	3.47884	-91.9754	175.29	3.6608	4.45434	1.80125	

0.00292	11.985	1.0012	-0.0174865	0.0575395	-105.983	-2.19887	-4.87846	-73.6585	3.47885	-91.9755	175.272	3.6608	4.45434	1.80125	

0.00293	11.985	1.0012	-0.0173771	0.0573667	-105.983	-2.19342	-4.8875	-73.6581	3.47887	-91.9755	175.253	3.6608	4.45433	1.80125	

0.00294	11.985	1.00121	-0.0172569	0.0571853	-105.982	-2.18745	-4.89698	-73.6576	3.47889	-91.9755	175.231	3.6608	4.45433	1.80125	

0.00295	11.985	1.00121	-0.0171249	0.0569954	-105.982	-2.18092	-4.90689	-73.6571	3.47893	-91.9755	175.208	3.6608	4.45433	1.80124	

0.00296	11.985	1.00121	-0.0169804	0.0567973	-105.982	-2.17377	-4.91721	-73.6566	3.47897	-91.9756	175.182	3.6608	4.45433	1.80124	

0.00297	11.985	1.00121	-0.0168222	0.0565913	-105.982	-2.16598	-4.92793	-73.656	3.47903	-91.9756	175.154	3.6608	4.45433	1.80124	

0.00298	11.985	1.00122	-0.0166496	0.0563779	-105.982	-2.15749	-4.93903	-73.6554	3.47911	-91.9756	175.124	3.6608	4.45432	1.80124	

0.00299	11.985	1.00122	-0.0164616	0.0561575	-105.981	-2.14827	-4.95047	-73.6547	3.4792	-91.9756	175.091	3.6608	4.45432	1.80124	

0.003	11.985	1.00122	-0.0162571	0.0559307	-105.981	-2.13827	-4.96224	-73.654	3.4793	-91.9756	175.056	3.6608	4.45432	1.80123	

0.00301	11.985	1.00122	-0.0160351	0.0556982	-105.981	-2.12744	-4.97428	-73.6532	3.47943	-91.9756	175.018	3.6608	4.45432	1.80123	

0.00302	11.985	1.00123	-0.0157946	0.0554608	-105.981	-2.11574	-4.98657	-73.6524	3.47958	-91.9756	174.977	3.6608	4.45432	1.80123	

0.00303	11.985	1.00123	-0.0155346	0.0552191	-105.981	-2.10312	-4.99906	-73.6515	3.47975	-91.9756	174.933	3.6608	4.45432	1.80123	

0.00304	11.985	1.00123	-0.015254	0.0549742	-105.981	-2.08953	-5.01171	-73.6506	3.47995	-91.9755	174.886	3.66081	4.45433	1.80123	

0.00305	11.985	1.00123	-0.0149518	0.0547268	-105.981	-2.07494	-5.02448	-73.6497	3.48017	-91.9755	174.836	3.66081	4.45433	1.80123	

0.00306	11.985	1.00123	-0.0146271	0.0544778	-105.981	-2.05929	-5.03728	-73.6487	3.48042	-91.9754	174.782	3.66081	4.45433	1.80124	

0.00307	11.985	1.00123	-0.0142789	0.0542285	-105.981	-2.04255	-5.05007	-73.6476	3.48071	-91.9753	174.725	3.66081	4.45434	1.80124	

0.00308	11.985	1.00123	-0.0139061	0.0539808	-105.981	-2.02468	-5.06275	-73.6465	3.48103	-91.9752	174.664	3.66081	4.45434	1.80124	

0.00309	11.985	1.00122	-0.0135081	0.0537363	-105.981	-2.00564	-5.07527	-73.6453	3.48139	-91.975	174.6	3.66082	4.45435	1.80124	

0.0031	11.985	1.00122	-0.0130838	0.053496	-105.981	-1.98539	-5.08757	-73.6441	3.48178	-91.9749	174.532	3.66082	4.45435	1.80125	

0.00311	11.985	1.00122	-0.0126325	0.0532611	-105.981	-1.96391	-5.09959	-73.6428	3.48221	-91.9747	174.46	3.66082	4.45436	1.80126	

0.00312	11.9851	1.00121	-0.0121535	0.0530328	-105.981	-1.94116	-5.11128	-73.6415	3.48269	-91.9745	174.385	3.66083	4.45437	1.80126	

0.00313	11.9851	1.00121	-0.0116463	0.0528122	-105.982	-1.91712	-5.12258	-73.6402	3.48321	-91.9743	174.305	3.66083	4.45439	1.80127	

0.00314	11.9851	1.0012	-0.0111103	0.0526003	-105.982	-1.89178	-5.13345	-73.6388	3.48377	-91.9741	174.223	3.66084	4.4544	1.80128	

0.00315	11.9851	1.00119	-0.0105452	0.0523982	-105.982	-1.86513	-5.14383	-73.6374	3.48437	-91.9738	174.136	3.66085	4.45441	1.80129	

0.00316	11.9852	1.00118	-0.00995071	0.0522068	-105.983	-1.83716	-5.15368	-73.6359	3.48502	-91.9735	174.046	3.66085	4.45443	1.8013	

0.00317	11.9852	1.00117	-0.00932683	0.0520271	-105.983	-1.80786	-5.16295	-73.6344	3.48572	-91.9732	173.952	3.66086	4.45445	1.80131	

0.00318	11.9853	1.00116	-0.00867361	0.0518597	-105.984	-1.77726	-5.17162	-73.6328	3.48646	-91.9729	173.855	3.66087	4.45446	1.80132	

0.00319	11.9853	1.00115	-0.0079913	0.0517055	-105.984	-1.74537	-5.17964	-73.6312	3.48725	-91.9725	173.755	3.66087	4.45449	1.80134	

0.0032	11.9854	1.00113	-0.00728033	0.0515649	-105.985	-1.71221	-5.18699	-73.6296	3.48808	-91.9721	173.651	3.66088	4.45451	1.80135	

0.00321	11.9854	1.00112	-0.00654131	0.0514385	-105.985	-1.67782	-5.19366	-73.628	3.48896	-91.9717	173.544	3.66089	4.45453	1.80137	

0.00322	11.9855	1.0011	-0.00577506	0.0513268	-105.986	-1.64224	-5.19961	-73.6263	3.48988	-91.9712	173.435	3.6609	4.45455	1.80138	

0.00323	11.9855	1.00108	-0.00498257	0.0512298	-105.987	-1.60553	-5.20485	-73.6246	3.49083	-91.9707	173.323	3.66091	4.45458	1.8014	

0.00324	11.9856	1.00106	-0.00416507	0.0511478	-105.988	-1.56774	-5.20937	-73.6229	3.49183	-91.9702	173.209	3.66092	4.45461	1.80142	

0.00325	11.9856	1.00105	-0.00332394	0.0510806	-105.988	-1.52894	-5.21315	-73.6212	3.49286	-91.9697	173.093	3.66093	4.45463	1.80144	

0.00326	11.9857	1.00103	-0.00246078	0.0510285	-105.989	-1.48921	-5.2162	-73.6195	3.49393	-91.9691	172.974	3.66094	4.45466	1.80146	

0.00327	11.9858	1.001	-0.00157737	0.0509922	-105.99	-1.44864	-5.21855	-73.6178	3.49503	-91.9685	172.854	3.66095	4.45469	1.80148	

0.00328	11.9859	1.00098	-0.000675648	0.0509721	-105.991	-1.40732	-5.22025	-73.6161	3.49615	-91.9679	172.733	3.66096	4.45472	1.8015	

0.00329	11.9859	1.00096	0.000242259	0.0509657	-105.992	-1.36535	-5.22144	-73.6144	3.4973	-91.9673	172.611	3.66097	4.45475	1.80153	

0.0033	11.986	1.00094	0.001174	0.0509672	-105.993	-1.32284	-5.22217	-73.6127	3.49846	-91.9666	172.487	3.66098	4.45478	1.80155	

0.00331	11.9861	1.00092	0.00211701	0.0509762	-105.994	-1.27991	-5.22238	-73.611	3.49964	-91.9659	172.364	3.66099	4.45482	1.80157	

0.00332	11.9862	1.00089	0.00306867	0.050996	-105.995	-1.23668	-5.22203	-73.6094	3.50083	-91.9653	172.24	3.661	4.45485	1.80159	

0.00333	11.9862	1.00087	0.00402638	0.0510276	-105.996	-1.19328	-5.22109	-73.6078	3.50203	-91.9645	172.117	3.66101	4.45488	1.80161	

0.00334	11.9863	1.00085	0.00498832	0.051071	-105.997	-1.14988	-5.21958	-73.6062	3.50324	-91.9638	171.994	3.66103	4.45491	1.80164	

0.00335	11.9864	1.00082	0.0059504	0.0511253	-105.998	-1.10664	-5.21755	-73.6046	3.50444	-91.9631	171.873	3.66104	4.45494	1.80166	

0.00336	11.9865	1.0008	0.00690744	0.0511898	-105.999	-1.06372	-5.21502	-73.6031	3.50563	-91.9623	171.754	3.66105	4.45498	1.80168	

