 	density	u_1	u_2	u_3	sigma_11	sigma_12	sigma_13	sigma_22	sigma_23	sigma_33	I1	I2	I3	dI_1	dI_2	dI_3
0.00102	9.10675	0.00330287	0.499968	1.0001	-31.1481	0.897518	-0.175843	-29.8128	4.23218	-30.2183	999.974	3.05039	3.09077	1.03998	

0.00104	9.10574	0.00391621	0.499961	1.00011	-31.1141	0.896806	-0.175603	-29.7897	4.23063	-30.1951	999.97	3.05016	3.09031	1.03975	

0.00106	9.10458	0.00461919	0.499953	1.00013	-31.0752	0.895991	-0.175333	-29.7633	4.22885	-30.1685	999.966	3.0499	3.08978	1.03948	

0.00108	9.10327	0.00542022	0.499943	1.00015	-31.031	0.895063	-0.175031	-29.7332	4.22683	-30.1383	999.961	3.0496	3.08917	1.03918	

0.0011	9.10178	0.00632771	0.499931	1.00017	-30.981	0.894012	-0.174696	-29.6993	4.22454	-30.1041	999.956	3.04926	3.08849	1.03884	

0.00112	9.1001	0.00734996	0.499918	1.0002	-30.9249	0.89283	-0.174325	-29.6612	4.22197	-30.0658	999.951	3.04887	3.08772	1.03846	

0.00114	9.09823	0.00849502	0.499902	1.00022	-30.8622	0.891507	-0.173917	-29.6186	4.21909	-30.0229	999.945	3.04845	3.08686	1.03803	

0.00116	9.09614	0.00977061	0.499885	1.00025	-30.7926	0.890035	-0.173471	-29.5712	4.21589	-29.9752	999.939	3.04797	3.0859	1.03756	

0.00118	9.09383	0.0111839	0.499865	1.00028	-30.7156	0.888406	-0.172985	-29.5189	4.21235	-29.9226	999.933	3.04744	3.08484	1.03703	

0.0012	9.09129	0.0127416	0.499842	1.00031	-30.6311	0.886612	-0.172458	-29.4613	4.20845	-29.8647	999.927	3.04686	3.08368	1.03645	

0.00122	9.08851	0.0144496	0.499817	1.00034	-30.5386	0.884647	-0.171884	-29.3984	4.20418	-29.8014	999.92	3.04623	3.0824	1.03581	

0.00124	9.08547	0.016313	0.499788	1.00037	-30.4381	0.882504	-0.171261	-29.3299	4.19953	-29.7325	999.914	3.04554	3.08101	1.03512	

0.00126	9.08218	0.018336	0.499757	1.00041	-30.3293	0.880181	-0.170589	-29.2557	4.19449	-29.6578	999.907	3.04478	3.0795	1.03437	

0.00128	9.07862	0.0205219	0.499722	1.00044	-30.2121	0.877673	-0.169873	-29.1758	4.18905	-29.5774	999.901	3.04397	3.07787	1.03356	

0.0013	9.0748	0.0228732	0.499684	1.00048	-30.0865	0.874981	-0.169114	-29.09	4.18321	-29.4911	999.895	3.0431	3.07612	1.03269	

0.00132	9.0707	0.0253912	0.499642	1.00052	-29.9524	0.872103	-0.168312	-28.9983	4.17696	-29.3988	999.888	3.04217	3.07425	1.03176	

0.00134	9.06634	0.0280763	0.499597	1.00056	-29.8099	0.86904	-0.167469	-28.9008	4.17031	-29.3007	999.883	3.04118	3.07225	1.03077	

0.00136	9.06171	0.0309279	0.499548	1.00061	-29.6591	0.865794	-0.166586	-28.7975	4.16324	-29.1968	999.877	3.04012	3.07014	1.02972	

0.00138	9.05681	0.0339447	0.499496	1.00065	-29.5001	0.862366	-0.16566	-28.6885	4.15578	-29.0871	999.872	3.03901	3.0679	1.0286	

0.0014	9.05164	0.0371242	0.49944	1.00069	-29.3331	0.858761	-0.164689	-28.5739	4.14793	-28.9717	999.867	3.03784	3.06554	1.02743	

0.00142	9.04622	0.0404632	0.499381	1.00074	-29.1584	0.854983	-0.163679	-28.4537	4.13968	-28.8509	999.863	3.0366	3.06307	1.0262	

0.00144	9.04054	0.0439578	0.499317	1.00078	-28.9762	0.85104	-0.162638	-28.3283	4.13106	-28.7247	999.859	3.03532	3.06048	1.02491	

0.00146	9.03462	0.0476033	0.499251	1.00083	-28.7869	0.846938	-0.161568	-28.1978	4.12208	-28.5933	999.856	3.03397	3.05778	1.02357	

0.00148	9.02845	0.0513944	0.49918	1.00087	-28.5907	0.842686	-0.160473	-28.0623	4.11274	-28.457	999.854	3.03257	3.05497	1.02217	

0.0015	9.02206	0.0553252	0.499107	1.00092	-28.3882	0.83829	-0.159355	-27.9222	4.10307	-28.316	999.852	3.03113	3.05206	1.02072	

0.00152	9.01544	0.0593895	0.49903	1.00096	-28.1795	0.83376	-0.158216	-27.7776	4.09308	-28.1706	999.851	3.02963	3.04905	1.01923	

0.00154	9.00862	0.0635805	0.49895	1.00101	-27.9652	0.829104	-0.157058	-27.6289	4.08278	-28.0209	999.851	3.02808	3.04595	1.01769	

0.00156	9.00159	0.0678911	0.498867	1.00105	-27.7457	0.824333	-0.155885	-27.4763	4.0722	-27.8673	999.851	3.0265	3.04276	1.0161	

0.00158	8.99438	0.0723138	0.498781	1.0011	-27.5213	0.819454	-0.154699	-27.32	4.06135	-27.71	999.852	3.02487	3.03948	1.01447	

0.0016	8.98699	0.076841	0.498692	1.00114	-27.2926	0.814478	-0.153501	-27.1603	4.05025	-27.5494	999.853	3.0232	3.03613	1.0128	

0.00162	8.97944	0.0814647	0.498601	1.00118	-27.06	0.809414	-0.152294	-26.9977	4.03891	-27.3857	999.856	3.0215	3.03271	1.0111	

0.00164	8.97173	0.0861768	0.498507	1.00122	-26.8239	0.804274	-0.151082	-26.8322	4.02737	-27.2192	999.858	3.01976	3.02922	1.00937	

0.00166	8.96388	0.0909691	0.498411	1.00126	-26.5849	0.799066	-0.149865	-26.6643	4.01564	-27.0502	999.862	3.01799	3.02567	1.0076	

0.00168	8.95591	0.0958332	0.498313	1.0013	-26.3432	0.793801	-0.148647	-26.4942	4.00374	-26.8791	999.866	3.0162	3.02207	1.00581	

0.0017	8.94783	0.10076	0.498212	1.00134	-26.0995	0.788488	-0.14743	-26.3223	3.9917	-26.7061	999.871	3.01438	3.01842	1.004	

0.00172	8.93965	0.105742	0.49811	1.00138	-25.8541	0.783139	-0.146216	-26.1489	3.97952	-26.5315	999.876	3.01255	3.01473	1.00216	

0.00174	8.93138	0.11077	0.498007	1.00142	-25.6076	0.777762	-0.145008	-25.9742	3.96724	-26.3558	999.881	3.01069	3.01101	1.00031	

0.00176	8.92304	0.115834	0.497902	1.00145	-25.3603	0.772368	-0.143808	-25.7986	3.95488	-26.1791	999.887	3.00883	3.00725	0.998442	

0.00178	8.91465	0.120927	0.497795	1.00149	-25.1127	0.766967	-0.142621	-25.6225	3.94246	-26.0018	999.894	3.00695	3.00348	0.996565	

0.0018	8.90622	0.126039	0.497687	1.00152	-24.8654	0.76157	-0.141451	-25.4461	3.93	-25.8242	999.901	3.00506	2.99969	0.994681	

0.00182	8.89778	0.131158	0.497578	1.00155	-24.6192	0.75619	-0.140303	-25.27	3.91755	-25.647	999.908	3.00318	2.9959	0.992797	

0.00184	8.88934	0.136267	0.497468	1.00157	-24.3744	0.750841	-0.139179	-25.0946	3.90513	-25.4705	999.915	3.00129	2.99212	0.990915	

0.00186	8.88093	0.141358	0.497357	1.0016	-24.1316	0.745533	-0.138083	-24.9203	3.89276	-25.295	999.923	2.99942	2.98835	0.989039	

0.00188	8.87255	0.14642	0.497246	1.00162	-23.8913	0.740276	-0.137014	-24.7473	3.88047	-25.1209	999.932	2.99755	2.9846	0.987174	

0.0019	8.86423	0.151444	0.497134	1.00164	-23.6539	0.735081	-0.135972	-24.5759	3.86828	-24.9485	999.94	2.9957	2.98087	0.985323	

0.00192	8.85598	0.15642	0.497023	1.00166	-23.4198	0.729958	-0.13496	-24.4066	3.85622	-24.7781	999.949	2.99386	2.97719	0.98349	

0.00194	8.84782	0.161338	0.496912	1.00167	-23.1895	0.724916	-0.133981	-24.2397	3.84431	-24.6101	999.957	2.99205	2.97355	0.981679	

0.00196	8.83977	0.166186	0.496801	1.00168	-22.9634	0.719964	-0.133037	-24.0755	3.83258	-24.4448	999.966	2.99026	2.96996	0.979893	

0.00198	8.83184	0.170955	0.496692	1.00169	-22.7421	0.715114	-0.132129	-23.9144	3.82105	-24.2826	999.974	2.9885	2.96642	0.978138	

0.002	8.82407	0.175633	0.496583	1.0017	-22.5259	0.710375	-0.131261	-23.7567	3.80976	-24.1239	999.982	2.98678	2.96296	0.976415	

0.00202	8.81645	0.18021	0.496475	1.0017	-22.3154	0.705756	-0.130434	-23.6027	3.79872	-23.969	999.991	2.9851	2.95958	0.974731	

0.00204	8.80902	0.184676	0.496368	1.0017	-22.111	0.701267	-0.12965	-23.4529	3.78796	-23.8182	999.999	2.98345	2.95627	0.973089	

0.00206	8.8018	0.18902	0.496263	1.0017	-21.913	0.696917	-0.128912	-23.3076	3.77752	-23.6719	1000.01	2.98185	2.95306	0.971493	

0.00208	8.79479	0.19323	0.49616	1.0017	-21.722	0.692715	-0.12822	-23.167	3.76741	-23.5304	1000.01	2.98031	2.94995	0.969947	

0.0021	8.78802	0.197298	0.496059	1.00169	-21.5383	0.68867	-0.127577	-23.0317	3.75766	-23.3941	1000.02	2.97881	2.94695	0.968454	

0.00212	8.78151	0.201212	0.49596	1.00168	-21.3623	0.684791	-0.126982	-22.9017	3.74829	-23.2634	1000.03	2.97738	2.94407	0.96702	

0.00214	8.77527	0.204963	0.495864	1.00166	-21.1944	0.681085	-0.126438	-22.7775	3.73933	-23.1383	1000.03	2.976	2.94131	0.965646	

0.00216	8.76932	0.208543	0.49577	1.00164	-21.0349	0.677559	-0.125945	-22.6593	3.73079	-23.0194	1000.04	2.97469	2.93867	0.964337	

0.00218	8.76368	0.211943	0.49568	1.00162	-20.8842	0.674221	-0.125502	-22.5475	3.7227	-22.9068	1000.05	2.97345	2.93618	0.963096	

0.0022	8.75835	0.215155	0.495592	1.0016	-20.7424	0.671075	-0.12511	-22.442	3.71508	-22.8007	1000.05	2.97228	2.93382	0.961925	

0.00222	8.75335	0.218174	0.495509	1.00157	-20.6097	0.668126	-0.124767	-22.3433	3.70793	-22.7013	1000.06	2.97118	2.93162	0.960827	

0.00224	8.74868	0.220994	0.495428	1.00155	-20.4864	0.665379	-0.124473	-22.2514	3.70127	-22.6088	1000.06	2.97015	2.92956	0.959804	

0.00226	8.74436	0.22361	0.495352	1.00152	-20.3725	0.662835	-0.124225	-22.1664	3.69511	-22.5232	1000.07	2.96921	2.92765	0.958856	

0.00228	8.74039	0.226022	0.495281	1.00149	-20.2681	0.660495	-0.124023	-22.0884	3.68945	-22.4447	1000.07	2.96833	2.9259	0.957985	

0.0023	8.73676	0.228227	0.495213	1.00146	-20.173	0.658359	-0.123863	-22.0173	3.68429	-22.3731	1000.08	2.96754	2.9243	0.95719	

0.00232	8.73349	0.230226	0.49515	1.00142	-20.0872	0.656426	-0.123743	-21.9531	3.67963	-22.3085	1000.08	2.96682	2.92286	0.956472	

0.00234	8.73055	0.232023	0.495092	1.00139	-20.0106	0.654691	-0.123659	-21.8957	3.67545	-22.2507	1000.08	2.96618	2.92157	0.955829	

0.00236	8.72795	0.23362	0.495038	1.00136	-19.9428	0.653151	-0.123608	-21.8449	3.67176	-22.1995	1000.09	2.96561	2.92042	0.95526	

0.00238	8.72567	0.235024	0.49499	1.00132	-19.8836	0.651798	-0.123587	-21.8004	3.66853	-22.1548	1000.09	2.96511	2.91942	0.954761	

0.0024	8.7237	0.236242	0.494946	1.00129	-19.8326	0.650625	-0.123593	-21.7621	3.66574	-22.1163	1000.09	2.96468	2.91855	0.954331	

0.00242	8.72203	0.237283	0.494906	1.00126	-19.7893	0.649623	-0.123621	-21.7296	3.66337	-22.0836	1000.1	2.96431	2.91782	0.953965	

0.00244	8.72064	0.238157	0.494872	1.00123	-19.7532	0.648782	-0.123666	-21.7026	3.66139	-22.0563	1000.1	2.96401	2.9172	0.95366	

0.00246	8.7195	0.238875	0.494842	1.00121	-19.7239	0.648092	-0.123726	-21.6805	3.65978	-22.0341	1000.1	2.96376	2.9167	0.953412	

0.00248	8.7186	0.239449	0.494816	1.00118	-19.7007	0.647539	-0.123798	-21.6631	3.65851	-22.0166	1000.11	2.96356	2.91631	0.953215	

0.0025	8.71792	0.239892	0.494795	1.00116	-19.6831	0.647112	-0.123884	-21.65	3.65755	-22.0034	1000.11	2.96341	2.91601	0.953066	

0.00252	8.71743	0.240217	0.494777	1.00114	-19.6706	0.646799	-0.123975	-21.6406	3.65685	-21.9939	1000.11	2.9633	2.91579	0.952958	

0.00254	8.71711	0.240438	0.494762	1.00112	-19.6625	0.64659	-0.124058	-21.6345	3.6564	-21.9878	1000.11	2.96323	2.91565	0.952888	

0.00256	8.71694	0.240564	0.494753	1.0011	-19.6582	0.646473	-0.124122	-21.6313	3.65615	-21.9846	1000.12	2.96319	2.91557	0.95285	

0.00258	8.71687	0.240609	0.494747	1.00109	-19.6567	0.646424	-0.124171	-21.6302	3.65607	-21.9835	1000.12	2.96318	2.91555	0.952837	

0.0026	8.71689	0.240604	0.494745	1.00109	-19.6573	0.646416	-0.124222	-21.6307	3.65609	-21.984	1000.12	2.96319	2.91556	0.952841	

0.00262	8.71699	0.240561	0.494742	1.00108	-19.66	0.64645	-0.124296	-21.6328	3.65624	-21.9861	1000.12	2.96321	2.9156	0.952863	

0.00264	8.71718	0.24047	0.494739	1.00107	-19.665	0.646533	-0.124384	-21.6366	3.65651	-21.9899	1000.12	2.96325	2.91568	0.952904	

0.00266	8.71744	0.240333	0.494737	1.00106	-19.6719	0.646661	-0.124478	-21.6418	3.65688	-21.9951	1000.13	2.96331	2.9158	0.952961	

0.00268	8.71776	0.240158	0.494737	1.00105	-19.6803	0.646825	-0.124572	-21.6482	3.65733	-22.0016	1000.13	2.96338	2.91594	0.953031	

0.0027	8.71813	0.239953	0.494738	1.00104	-19.6899	0.647019	-0.124659	-21.6555	3.65785	-22.0089	1000.13	2.96346	2.9161	0.953111	

0.00272	8.71852	0.239728	0.494741	1.00104	-19.7003	0.647234	-0.12474	-21.6633	3.65841	-22.0168	1000.13	2.96354	2.91627	0.953197	

0.00274	8.71893	0.239488	0.494744	1.00103	-19.7112	0.647464	-0.124812	-21.6715	3.659	-22.0251	1000.14	2.96363	2.91645	0.953287	

0.00276	8.71935	0.239241	0.494749	1.00103	-19.7223	0.647703	-0.124875	-21.6799	3.65959	-22.0335	1000.14	2.96372	2.91664	0.953379	

0.00278	8.71977	0.238993	0.494754	1.00103	-19.7332	0.647944	-0.124927	-21.6882	3.66018	-22.0418	1000.14	2.96381	2.91682	0.95347	

0.0028	8.72018	0.23875	0.494761	1.00103	-19.7439	0.648186	-0.124973	-21.6962	3.66076	-22.05	1000.14	2.9639	2.917	0.953559	

0.00282	8.72057	0.238514	0.494767	1.00103	-19.7542	0.648425	-0.125019	-21.704	3.66132	-22.0578	1000.14	2.96399	2.91717	0.953645	

0.00284	8.72094	0.238287	0.494774	1.00103	-19.7641	0.648665	-0.12507	-21.7115	3.66185	-22.0653	1000.15	2.96407	2.91734	0.953727	

0.00286	8.7213	0.23807	0.49478	1.00103	-19.7736	0.648909	-0.125127	-21.7187	3.66236	-22.0725	1000.15	2.96415	2.91749	0.953805	

0.00288	8.72164	0.237864	0.494787	1.00103	-19.7826	0.649159	-0.125181	-21.7255	3.66284	-22.0794	1000.15	2.96422	2.91764	0.95388	

0.0029	8.72197	0.237668	0.494795	1.00103	-19.7912	0.649422	-0.125226	-21.732	3.6633	-22.0859	1000.15	2.9643	2.91779	0.953951	

0.00292	8.72227	0.237483	0.494805	1.00103	-19.7993	0.649706	-0.125265	-21.7381	3.66374	-22.0921	1000.15	2.96436	2.91792	0.954018	

0.00294	8.72257	0.237306	0.494816	1.00103	-19.807	0.650027	-0.125329	-21.7439	3.66416	-22.0979	1000.15	2.96443	2.91805	0.954082	

0.00296	8.72285	0.237137	0.49483	1.00104	-19.8143	0.650407	-0.125479	-21.7494	3.66456	-22.1034	1000.16	2.96449	2.91817	0.954143	

0.00298	8.72311	0.236976	0.494847	1.00103	-19.8212	0.650862	-0.125755	-21.7546	3.66493	-22.1087	1000.16	2.96455	2.91829	0.9542	

0.003	8.72334	0.236826	0.494868	1.001	-19.8278	0.651405	-0.12616	-21.7597	3.66527	-22.1137	1000.16	2.9646	2.91839	0.954252	

0.00302	8.72357	0.236686	0.494893	1.00097	-19.834	0.652054	-0.126698	-21.7644	3.6656	-22.1185	1000.17	2.96465	2.91849	0.954301	

0.00304	8.72378	0.236553	0.494926	1.00094	-19.8398	0.652843	-0.127453	-21.7688	3.66591	-22.1229	1000.17	2.96469	2.91858	0.954346	

0.00306	8.72396	0.236426	0.494968	1.00088	-19.8453	0.653849	-0.12879	-21.7731	3.6662	-22.1272	1000.18	2.96474	2.91867	0.954388	

0.00308	8.72413	0.23631	0.495018	1.00079	-19.8506	0.655169	-0.131205	-21.7772	3.66648	-22.1313	1000.19	2.96477	2.91874	0.954424	

0.0031	8.72428	0.236203	0.495075	1.0007	-19.8555	0.656607	-0.133644	-21.7811	3.66674	-22.1352	1000.2	2.96481	2.91881	0.954458	

0.00312	8.72442	0.236102	0.495139	1.00061	-19.8602	0.658126	-0.135716	-21.7848	3.66698	-22.1389	1000.22	2.96484	2.91887	0.954488	

0.00314	8.72455	0.236007	0.495215	1.00049	-19.8646	0.659931	-0.138294	-21.7884	3.66721	-22.1424	1000.23	2.96487	2.91893	0.954516	

0.00316	8.72467	0.235918	0.495304	1.00036	-19.8688	0.662064	-0.141418	-21.7918	3.66743	-22.1457	1000.25	2.9649	2.91898	0.954541	

0.00318	8.72476	0.235833	0.49541	1.00019	-19.8728	0.664575	-0.145185	-21.795	3.66764	-22.149	1000.26	2.96492	2.91903	0.954562	

0.0032	8.72484	0.235755	0.495534	0.999993	-19.8766	0.66752	-0.149724	-21.7982	3.66784	-22.1521	1000.29	2.96494	2.91907	0.95458	

0.00322	8.7249	0.235682	0.49568	0.999753	-19.8802	0.670957	-0.155179	-21.8013	3.66803	-22.1551	1000.31	2.96496	2.9191	0.954593	

0.00324	8.72494	0.235617	0.49585	0.999463	-19.8836	0.674949	-0.161709	-21.8043	3.66821	-22.158	1000.34	2.96497	2.91912	0.954602	

0.00326	8.72496	0.235558	0.496047	0.999116	-19.8868	0.679556	-0.169486	-21.8072	3.66838	-22.1608	1000.37	2.96498	2.91913	0.954605	

0.00328	8.72495	0.235508	0.496274	0.998702	-19.8898	0.684836	-0.178703	-21.81	3.66855	-22.1634	1000.41	2.96498	2.91913	0.954603	

0.0033	8.72491	0.235466	0.496532	0.998211	-19.8925	0.690847	-0.189574	-21.8127	3.6687	-22.166	1000.46	2.96498	2.91911	0.954594	

0.00332	8.72483	0.235432	0.496825	0.99763	-19.895	0.697642	-0.202336	-21.8153	3.66886	-22.1685	1000.51	2.96497	2.91909	0.954578	

0.00334	8.72472	0.235409	0.497154	0.996947	-19.8972	0.705265	-0.217243	-21.8178	3.66901	-22.1709	1000.57	2.96495	2.91905	0.954554	

0.00336	8.72458	0.235397	0.49752	0.996147	-19.8992	0.713752	-0.234571	-21.8203	3.66916	-22.1732	1000.64	2.96493	2.91899	0.954521	

0.00338	8.72439	0.235398	0.497924	0.995215	-19.901	0.723124	-0.254613	-21.8227	3.66931	-22.1755	1000.72	2.9649	2.91892	0.95448	

0.0034	8.72416	0.235407	0.498367	0.994136	-19.9027	0.733384	-0.277682	-21.8252	3.66948	-22.1778	1000.82	2.96487	2.91882	0.954429	

0.00342	8.72387	0.235427	0.498846	0.992891	-19.904	0.744507	-0.304107	-21.8274	3.66965	-22.1799	1000.92	2.96482	2.91871	0.954367	

0.00344	8.72352	0.235464	0.499359	0.991462	-19.9048	0.756446	-0.334235	-21.8295	3.66982	-22.182	1001.03	2.96476	2.91857	0.95429	

