 	density	u_1	u_2	u_3	sigma_11	sigma_12	sigma_13	sigma_22	sigma_23	sigma_33	I1	I2	I3	dI_1	dI_2	dI_3
0.00525	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0053	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00535	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0054	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00545	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0055	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00555	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0056	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00565	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0057	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00575	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0058	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00585	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0059	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00595	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.006	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00605	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0061	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00615	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0062	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00625	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0063	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00635	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0064	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00645	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0065	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00655	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0066	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00665	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0067	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00675	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0068	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00685	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0069	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00695	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.007	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00705	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0071	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00715	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0072	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00725	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0073	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00735	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0074	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00745	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.0075	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

0.00755	10.4444	0	-0.03	-0.01	-24.8595	1.21775	-1.01968	-32.7364	0.0151235	-44.1823	2.25153e-12	3.34297	3.71099	1.36794	

